abstract_id,relation_id,entity_a_id,entity_b_id,type,novel,sentence,url,Assigned to,True type,True relation,yes For LitCoin,To be studied relation (Y) or title specific (T),Relation word,Relation word 2,"QC (C:correct, W: wrong, Q:qestionable)",ent1 select,ent2 select,Note,3,agree with our labeling,check,Note_from_annotation
20534142,2094,D011384,5122,Association,FALSE,"CONCLUSIONS: Like rare mutations in <ENT2>PCSK1</ENT2>, the more common variants tested determine glucose-stimulated <ENT1>proinsulin</ENT1> conversion, but not insulin secretion.",,,,T,,,,,w,,,,,0.0,,
20534142,2090,D011384,D005947,Association,FALSE,"The subjects were metabolically characterized by oral <ENT2>glucose</ENT2> tolerance test with <ENT2>glucose</ENT2>, insulin, <ENT1>proinsulin</ENT1>, and C-peptide measurements.",,,,T,,,,,c,,,,,1.0,,
20534142,2090,D011384,D005947,Association,FALSE,"The minor allele of SNP rs6232 was additionally associated with 15% higher OGTT-derived and 19% higher clamp-derived insulin sensitivity (pdom <or= 0.0047), 4.5% lower HOMAIR (pdom = 0.02) and 3.5% lower 120-min <ENT2>glucose</ENT2> (pdom = 0.0003) independently of BMI and <ENT1>proinsulin</ENT1> conversion.",,,,T,,,,,c,,,,,1.0,,
20534142,2090,D011384,D005947,Association,FALSE,"CONCLUSIONS: Like rare mutations in PCSK1, the more common variants tested determine <ENT2>glucose</ENT2>-stimulated <ENT1>proinsulin</ENT1> conversion, but not insulin secretion.",,,,T,,,,,c,,,,,0.0,,
20534142,2100,D011384,3630,Association,FALSE,Association of obesity risk SNPs in PCSK1 with <ENT2>insulin</ENT2> sensitivity and <ENT1>proinsulin</ENT1> conversion.,,,,T,,,,,c,,,,,1.0,,
20534142,2100,D011384,3630,Association,FALSE,"The subjects were metabolically characterized by oral glucose tolerance test with glucose, <ENT2>insulin</ENT2>, <ENT1>proinsulin</ENT1>, and C-peptide measurements.",,,,T,,,,,c,,,,,0.0,,
20534142,2100,D011384,3630,Association,FALSE,"Both minor alleles, adjusted for sex, age, BMI and <ENT2>insulin</ENT2> sensitivity were associated with elevated AUC<ENT1>proinsulin</ENT1> and AUC<ENT1>proinsulin</ENT1>/AUC<ENT2>insulin</ENT2> (rs6235: p(additive) model <or= 0.009, effect sizes 8/8%, rs6232: pdominant model <or= 0.01, effect sizes 10/21%).",,,,T,,,,,c,,,,,0.25,,
20534142,2100,D011384,3630,Association,FALSE,"The minor allele of SNP rs6232 was additionally associated with 15% higher OGTT-derived and 19% higher clamp-derived <ENT2>insulin</ENT2> sensitivity (pdom <or= 0.0047), 4.5% lower HOMAIR (pdom = 0.02) and 3.5% lower 120-min glucose (pdom = 0.0003) independently of BMI and <ENT1>proinsulin</ENT1> conversion.",,,,T,,,,,c,,,,,1.0,,
20534142,2100,D011384,3630,Association,FALSE,"CONCLUSIONS: Like rare mutations in PCSK1, the more common variants tested determine glucose-stimulated <ENT1>proinsulin</ENT1> conversion, but not <ENT2>insulin</ENT2> secretion.",,,,T,,,,,c,,,,,1.0,,
20534142,2097,D009765,5122,Association,FALSE,Association of <ENT1>obesity</ENT1> risk SNPs in <ENT2>PCSK1</ENT2> with insulin sensitivity and proinsulin conversion.,,,,T,,,,,w,,,,,0.0,,
20534142,2097,D009765,5122,Association,FALSE,"Rare mutations in gene <ENT2>PCSK1</ENT2>, encoding this enzyme, cause childhood <ENT1>obesity</ENT1> and abnormal glucose homeostasis with elevated proinsulin concentrations.",,,,T,,,,,c,,,,,1.0,,
20534142,2092,D009765,rs6232,Association,FALSE,"Common single nucleotide polymorphisms (SNPs) within this gene, <ENT2>rs6232</ENT2> and rs6235, are associated with <ENT1>obesity</ENT1>.",,,,T,,,,,c,,,,,0.0,,
20534142,2095,D009765,rs6235,Association,FALSE,"Common single nucleotide polymorphisms (SNPs) within this gene, rs6232 and <ENT2>rs6235</ENT2>, are associated with <ENT1>obesity</ENT1>.",,,,T,,,,,c,,,,,0.0,,
20534142,2101,D009765,3630,Association,FALSE,Association of <ENT1>obesity</ENT1> risk SNPs in PCSK1 with <ENT2>insulin</ENT2> sensitivity and proinsulin conversion.,,,,T,Y,,,,w,,,,,0.0,,
20534142,2093,D044882,5122,Association,FALSE,"Rare mutations in gene <ENT2>PCSK1</ENT2>, encoding this enzyme, cause childhood obesity and <ENT1>abnormal glucose homeostasis</ENT1> with elevated proinsulin concentrations.",,,,T,,,,,c,,,,,1.0,,
20534142,2089,5122,D005947,Association,TRUE,"CONCLUSIONS: Like rare mutations in <ENT1>PCSK1</ENT1>, the more common variants tested determine <ENT2>glucose</ENT2>-stimulated proinsulin conversion, but not insulin secretion.",,,,T,,,,,c,,,,,0.0,,
20534142,2099,5122,3630,Association,TRUE,Association of obesity risk SNPs in <ENT1>PCSK1</ENT1> with <ENT2>insulin</ENT2> sensitivity and proinsulin conversion.,,,,T,,,,,w,,,,,1.0,,
20534142,2099,5122,3630,Association,TRUE,"CONCLUSIONS: Like rare mutations in <ENT1>PCSK1</ENT1>, the more common variants tested determine glucose-stimulated proinsulin conversion, but not <ENT2>insulin</ENT2> secretion.",,,,T,,,,,c,,,,,0.0,,
20534142,2091,rs6232,D005947,Association,TRUE,"The minor allele of SNP <ENT1>rs6232</ENT1> was additionally associated with 15% higher OGTT-derived and 19% higher clamp-derived insulin sensitivity (pdom <or= 0.0047), 4.5% lower HOMAIR (pdom = 0.02) and 3.5% lower 120-min <ENT2>glucose</ENT2> (pdom = 0.0003) independently of BMI and proinsulin conversion.",,,,T,,,,,c,,,,,0.0,,
20534142,2091,rs6232,D005947,Association,TRUE,"In addition, <ENT1>rs6232</ENT1>, encoding the amino acid exchange <ENT1>N221D</ENT1>, influences insulin sensitivity and <ENT2>glucose</ENT2> homeostasis.",,,,T,,,,,c,,,,,1.0,,
20534142,2098,rs6232,3630,Association,TRUE,"Both minor alleles, adjusted for sex, age, BMI and <ENT2>insulin</ENT2> sensitivity were associated with elevated AUCproinsulin and AUCproinsulin/AUC<ENT2>insulin</ENT2> (rs6235: p(additive) model <or= 0.009, effect sizes 8/8%, <ENT1>rs6232</ENT1>: pdominant model <or= 0.01, effect sizes 10/21%).",,,,T,,,,,w,,,,,1.0,,
20534142,2098,rs6232,3630,Association,TRUE,"The minor allele of SNP <ENT1>rs6232</ENT1> was additionally associated with 15% higher OGTT-derived and 19% higher clamp-derived <ENT2>insulin</ENT2> sensitivity (pdom <or= 0.0047), 4.5% lower HOMAIR (pdom = 0.02) and 3.5% lower 120-min glucose (pdom = 0.0003) independently of BMI and proinsulin conversion.",,,,T,,,,,c,,,,,0.0,,
20534142,2098,rs6232,3630,Association,TRUE,"In addition, <ENT1>rs6232</ENT1>, encoding the amino acid exchange <ENT1>N221D</ENT1>, influences <ENT2>insulin</ENT2> sensitivity and glucose homeostasis.",,,,T,,,,,c,,,,,0.5,,
20534762,2102,D003409,7252,Association,TRUE,Two novel mutations of the <ENT2>TSH-beta</ENT2> subunit gene underlying <ENT1>congenital central hypothyroidism</ENT1> undetectable in neonatal <ENT2>TSH</ENT2> screening.,,,,T,,T,,,c,,,,,1.0,,
20534762,2102,D003409,7252,Association,TRUE,CONTEXT: Patients with <ENT2>TSH-beta</ENT2> subunit defects and <ENT1>congenital hypothyroidism</ENT1> are missed by <ENT2>TSH</ENT2>-based neonatal screening.,,,,T,Y,,,,w,,,,,0.5,TRUE,
20534762,2102,D003409,7252,Association,TRUE,OBJECTIVE: Our objective was to report the molecular consequences of a novel splice-junction mutation and a novel missense mutation in the <ENT2>TSH-beta</ENT2> subunit gene found in two patients with <ENT1>congenital central hypothyroidism</ENT1> and conventional treatment-resistant anemia.,,,,T,,,,,w,,,,,1.0,,
20534762,2109,7252,D000740,Association,TRUE,OBJECTIVE: Our objective was to report the molecular consequences of a novel splice-junction mutation and a novel missense mutation in the <ENT1>TSH-beta</ENT1> subunit gene found in two patients with congenital central hypothyroidism and conventional treatment-resistant <ENT2>anemia</ENT2>.,,,,T,,,,,w,,,,,1.0,,
20540798,2117,D050197,5144,Association,TRUE,"CONCLUSIONS: The present study demonstrates a sex-differential effect of <ENT2>PDE4D</ENT2> on IMT, plaque index and stroke, which highlights its influence on various aspects of <ENT1>atherogenesis</ENT1>.",,,,T,,,,,c,,,,,1.0,,
20540798,2119,D002340,5144,Association,TRUE,Sex-differential genetic effect of <ENT2>phosphodiesterase 4D</ENT2> (<ENT2>PDE4D</ENT2>) on <ENT1>carotid atherosclerosis</ENT1>.,,,,T,,T,,,w,,,,,1.0,,
20540798,2118,5144,D020521,Association,FALSE,BACKGROUND: The <ENT1>phosphodiesterase 4D</ENT1> (<ENT1>PDE4D</ENT1>) gene was reported as a susceptibility gene to <ENT2>stroke</ENT2>.,,,,T,,,,,c,,,,,1.0,,
20540798,2118,5144,D020521,Association,FALSE,Rs702553 at the <ENT1>PDE4D</ENT1> gene was selected because it conferred a risk for young <ENT2>stroke</ENT2> in our previous report.,,,,T,,,,,w,,,,,0.0,,
20540798,2118,5144,D020521,Association,FALSE,"CONCLUSIONS: The present study demonstrates a sex-differential effect of <ENT1>PDE4D</ENT1> on IMT, plaque index and <ENT2>stroke</ENT2>, which highlights its influence on various aspects of atherogenesis.",,,,T,,,,,w,,,,,0.0,,
20540798,2116,rs702553,D020521,Positive_Correlation,TRUE,<ENT1>Rs702553</ENT1> at the PDE4D gene was selected because it conferred a risk for young <ENT2>stroke</ENT2> in our previous report.,,,,T,,,,,c,,,,,1.0,,
20540798,2116,rs702553,D020521,Positive_Correlation,TRUE,"Similarly, SNP <ENT1>rs702553</ENT1> was only significant in young <ENT2>stroke</ENT2> men (OR = 1.8, p = 0.025) but not in women (p = 0.27).",,,,T,,,,,w,,,,,0.0,,
20558148,2127,24408,D016202,Positive_Correlation,FALSE,"Haloperidol-induced catalepsy was challenged with prior intracollicular microinjections of <ENT1>glutamate NMDA receptor</ENT1> antagonists, MK-801 (15 or 30 mmol/0.5 microl) and AP7 (10 or 20 nmol/0.5 microl), or of the <ENT1>NMDA receptor</ENT1> agonist <ENT2>N-methyl-d-aspartate</ENT2> (<ENT2>NMDA</ENT2>, 20 or 30 nmol/0.5 microl).",,,,T,,,,,c,,,,,1.0,,
20558148,2128,24408,C031231,Negative_Correlation,FALSE,"Haloperidol-induced catalepsy was challenged with prior intracollicular microinjections of <ENT1>glutamate NMDA receptor</ENT1> antagonists, MK-801 (15 or 30 mmol/0.5 microl) and <ENT2>AP7</ENT2> (10 or 20 nmol/0.5 microl), or of the <ENT1>NMDA receptor</ENT1> agonist N-methyl-d-aspartate (NMDA, 20 or 30 nmol/0.5 microl).",,,,T,,,,,c,,,,,0.0,,
20558148,2130,24408,D002375,Association,TRUE,Glutamatergic neurotransmission mediated by <ENT1>NMDA receptors</ENT1> in the inferior colliculus can modulate haloperidol-induced <ENT2>catalepsy</ENT2>.,,,,T,,,,,c,,,,,1.0,,
20558148,2130,24408,D002375,Association,TRUE,"Haloperidol-induced <ENT2>catalepsy</ENT2> was challenged with prior intracollicular microinjections of <ENT1>glutamate NMDA receptor</ENT1> antagonists, MK-801 (15 or 30 mmol/0.5 microl) and AP7 (10 or 20 nmol/0.5 microl), or of the <ENT1>NMDA receptor</ENT1> agonist N-methyl-d-aspartate (NMDA, 20 or 30 nmol/0.5 microl).",,,,T,Y,,,,w,,,,,1.0,TRUE,
20558148,2129,24408,D016291,Negative_Correlation,FALSE,"Haloperidol-induced catalepsy was challenged with prior intracollicular microinjections of <ENT1>glutamate NMDA receptor</ENT1> antagonists, <ENT2>MK-801</ENT2> (15 or 30 mmol/0.5 microl) and AP7 (10 or 20 nmol/0.5 microl), or of the <ENT1>NMDA receptor</ENT1> agonist N-methyl-d-aspartate (NMDA, 20 or 30 nmol/0.5 microl).",,,,T,,,,,c,,,,,0.5,,
20558148,2124,D006220,C031231,Negative_Correlation,TRUE,"<ENT1>Haloperidol</ENT1>-induced catalepsy was challenged with prior intracollicular microinjections of glutamate NMDA receptor antagonists, MK-801 (15 or 30 mmol/0.5 microl) and <ENT2>AP7</ENT2> (10 or 20 nmol/0.5 microl), or of the NMDA receptor agonist N-methyl-d-aspartate (NMDA, 20 or 30 nmol/0.5 microl).",,,,T,Y,,,,w,,,,,0.0,,
20558148,2124,D006220,C031231,Negative_Correlation,TRUE,"The results showed that intracollicular microinjection of MK-801 and <ENT2>AP7</ENT2> previous to systemic injections of <ENT1>haloperidol</ENT1> significantly attenuated the catalepsy, as indicated by a reduced latency to step down from a horizontal bar.",,,,T,,,,,c,,,,,1.0,,
20558148,2131,D006220,D002375,Positive_Correlation,FALSE,Glutamatergic neurotransmission mediated by NMDA receptors in the inferior colliculus can modulate <ENT1>haloperidol</ENT1>-induced <ENT2>catalepsy</ENT2>.,,,,T,,,,,c,,,,,1.0,,
20558148,2131,D006220,D002375,Positive_Correlation,FALSE,The present study examined the influence of excitatory amino acid-mediated mechanisms in the IC on the <ENT2>catalepsy</ENT2> induced by the dopamine receptor blocker <ENT1>haloperidol</ENT1> administered systemically (1 or 0.5 mg/kg) in rats.,,,,T,,,,,c,,,,,1.0,,
20558148,2131,D006220,D002375,Positive_Correlation,FALSE,"<ENT1>Haloperidol</ENT1>-induced <ENT2>catalepsy</ENT2> was challenged with prior intracollicular microinjections of glutamate NMDA receptor antagonists, MK-801 (15 or 30 mmol/0.5 microl) and AP7 (10 or 20 nmol/0.5 microl), or of the NMDA receptor agonist N-methyl-d-aspartate (NMDA, 20 or 30 nmol/0.5 microl).",,,,T,,,,,c,,,,,0.0,,
20558148,2131,D006220,D002375,Positive_Correlation,FALSE,"The results showed that intracollicular microinjection of MK-801 and AP7 previous to systemic injections of <ENT1>haloperidol</ENT1> significantly attenuated the <ENT2>catalepsy</ENT2>, as indicated by a reduced latency to step down from a horizontal bar.",,,,T,,,,,w,,,,,0.0,,
20558148,2131,D006220,D002375,Positive_Correlation,FALSE,These findings suggest that glutamate-mediated mechanisms in the neural circuits at the IC level influence <ENT1>haloperidol</ENT1>-induced <ENT2>catalepsy</ENT2> and participate in the regulation of motor activity.,,,,T,,,,,c,,,,,1.0,,
20558148,2126,D006220,D016291,Negative_Correlation,TRUE,"<ENT1>Haloperidol</ENT1>-induced catalepsy was challenged with prior intracollicular microinjections of glutamate NMDA receptor antagonists, <ENT2>MK-801</ENT2> (15 or 30 mmol/0.5 microl) and AP7 (10 or 20 nmol/0.5 microl), or of the NMDA receptor agonist N-methyl-d-aspartate (NMDA, 20 or 30 nmol/0.5 microl).",,,,T,,,,,c,,,,,0.0,,
20558148,2126,D006220,D016291,Negative_Correlation,TRUE,"The results showed that intracollicular microinjection of <ENT2>MK-801</ENT2> and AP7 previous to systemic injections of <ENT1>haloperidol</ENT1> significantly attenuated the catalepsy, as indicated by a reduced latency to step down from a horizontal bar.",,,,T,Y,,,,w,,,,,0.0,,
20558148,2122,D006220,D018698,Association,TRUE,These findings suggest that <ENT2>glutamate</ENT2>-mediated mechanisms in the neural circuits at the IC level influence <ENT1>haloperidol</ENT1>-induced catalepsy and participate in the regulation of motor activity.,,,,T,,,,,c,,,,,1.0,,
20558148,2120,D006220,24316,Negative_Correlation,FALSE,The present study examined the influence of excitatory amino acid-mediated mechanisms in the IC on the catalepsy induced by the <ENT2>dopamine receptor</ENT2> blocker <ENT1>haloperidol</ENT1> administered systemically (1 or 0.5 mg/kg) in rats.,,,,T,,,,,w,,,,,1.0,,
20558148,2123,C031231,D002375,Negative_Correlation,TRUE,"Haloperidol-induced <ENT2>catalepsy</ENT2> was challenged with prior intracollicular microinjections of glutamate NMDA receptor antagonists, MK-801 (15 or 30 mmol/0.5 microl) and <ENT1>AP7</ENT1> (10 or 20 nmol/0.5 microl), or of the NMDA receptor agonist N-methyl-d-aspartate (NMDA, 20 or 30 nmol/0.5 microl).",,,,T,,,,,c,,,,,0.0,,
20558148,2123,C031231,D002375,Negative_Correlation,TRUE,"The results showed that intracollicular microinjection of MK-801 and <ENT1>AP7</ENT1> previous to systemic injections of haloperidol significantly attenuated the <ENT2>catalepsy</ENT2>, as indicated by a reduced latency to step down from a horizontal bar.",,,,T,,,,,c,,,,,0.0,,
20558148,2125,D002375,D016291,Negative_Correlation,TRUE,"Haloperidol-induced <ENT1>catalepsy</ENT1> was challenged with prior intracollicular microinjections of glutamate NMDA receptor antagonists, <ENT2>MK-801</ENT2> (15 or 30 mmol/0.5 microl) and AP7 (10 or 20 nmol/0.5 microl), or of the NMDA receptor agonist N-methyl-d-aspartate (NMDA, 20 or 30 nmol/0.5 microl).",,,,T,,,,,c,,,,,0.0,,
20558148,2125,D002375,D016291,Negative_Correlation,TRUE,"The results showed that intracollicular microinjection of <ENT2>MK-801</ENT2> and AP7 previous to systemic injections of haloperidol significantly attenuated the <ENT1>catalepsy</ENT1>, as indicated by a reduced latency to step down from a horizontal bar.",,,,T,,,,,c,,,,,1.0,,
20558148,2121,D002375,D018698,Association,TRUE,These findings suggest that <ENT2>glutamate</ENT2>-mediated mechanisms in the neural circuits at the IC level influence haloperidol-induced <ENT1>catalepsy</ENT1> and participate in the regulation of motor activity.,,,,T,,,,,c,,,,,1.0,,
20583543,2133,C536649,rs121434250,Association,TRUE,Another patient with <ENT1>isolated micropenis</ENT1> harbored a heterozygous <ENT2>p.G196S</ENT2> missense mutation.,,,,T,,,,,c,,,,,1.0,,
20583543,2140,c|DEL||8,D058490,Association,TRUE,"Molecular diagnosis of <ENT2>46,XY DSD</ENT2> and identification of a novel <ENT1>8 nucleotide deletion</ENT1> in exon 1 of the SRD5A2 gene.",,,,T,,T,,,w,,,,,0.0,,
20583543,2139,D058490,6716,Association,TRUE,"Molecular diagnosis of <ENT1>46,XY DSD</ENT1> and identification of a novel 8 nucleotide deletion in exon 1 of the <ENT2>SRD5A2</ENT2> gene.",,,,T,,T,,,w,,,,,0.0,,
20583543,2139,D058490,6716,Association,TRUE,"Mutational analysis of androgen receptor (AR) and <ENT2>SRD5A2</ENT2> genes was performed in 29 patients with <ENT1>46,XY DSD</ENT1>, by PCR-SSCP.",,,,T,,Y,,,c,,,,,1.0,,
20583543,2135,D007021,6716,Association,TRUE,"Also, it records a novel deletion in exon 1 of <ENT2>SRD5A2</ENT2> gene in a patient with severe <ENT1>hypospadias</ENT1>.",,,,T,,,,,c,,,,,1.0,,
20588063,2141,D011692,D009401,Positive_Correlation,FALSE,"Permeability, ultrastructural changes, and distribution of novel proteins in the glomerular barrier in early <ENT1>puromycin aminonucleoside</ENT1> <ENT2>nephrosis</ENT2>.",,,,T,,,,,w,,,,,0.0,,
20588063,2141,D011692,D009401,Positive_Correlation,FALSE,"Using <ENT1>puromycin aminonucleoside</ENT1> <ENT2>nephrosis</ENT2> (<ENT2>PAN</ENT2>) rats, we studied early ultrastructural and permeability changes in relation to the expression of the podocyte-associated molecules nephrin, a-actinin, dendrin, and plekhh2, the last two of which were only recently discovered in podocytes.",,,,T,,,,,w,,,,,0.0,,
20588063,2142,25113,D009401,Association,TRUE,"Using puromycin aminonucleoside <ENT2>nephrosis</ENT2> (<ENT2>PAN</ENT2>) rats, we studied early ultrastructural and permeability changes in relation to the expression of the podocyte-associated molecules nephrin, a-actinin, <ENT1>dendrin</ENT1>, and plekhh2, the last two of which were only recently discovered in podocytes.",,,,T,,,,,w,,,,,1.0,,
20588063,2142,25113,D009401,Association,TRUE,"The novel proteins <ENT1>dendrin</ENT1> and plekhh2 were both reduced, suggesting roles in <ENT2>PAN</ENT2>, whereas a-actinin was unchanged.",,,,T,,,,,c,,,,,1.0,,
20588063,2143,D009401,313866,Association,TRUE,"Using puromycin aminonucleoside <ENT1>nephrosis</ENT1> (<ENT1>PAN</ENT1>) rats, we studied early ultrastructural and permeability changes in relation to the expression of the podocyte-associated molecules nephrin, a-actinin, dendrin, and <ENT2>plekhh2</ENT2>, the last two of which were only recently discovered in podocytes.",,,,T,,,,,w,,,,,1.0,,
20588063,2143,D009401,313866,Association,TRUE,"The novel proteins dendrin and <ENT2>plekhh2</ENT2> were both reduced, suggesting roles in <ENT1>PAN</ENT1>, whereas a-actinin was unchanged.",,,,T,,,,,c,,,,,0.0,,
20588063,2144,D009401,64563,Association,TRUE,"Using puromycin aminonucleoside <ENT1>nephrosis</ENT1> (<ENT1>PAN</ENT1>) rats, we studied early ultrastructural and permeability changes in relation to the expression of the podocyte-associated molecules <ENT2>nephrin</ENT2>, a-actinin, dendrin, and plekhh2, the last two of which were only recently discovered in podocytes.",,,,T,,Y,,,w,,,,,1.0,,
20606392,2150,D046150,2690,Association,TRUE,"Atypical <ENT1>GH insensitivity syndrome</ENT1> and severe insulin-like growth factor-I deficiency resulting from compound heterozygous mutations of the <ENT2>GH receptor</ENT2>, including a novel frameshift mutation affecting the intracellular domain.",,,,T,,T,,,c,,,,,1.0,,
20606392,2150,D046150,2690,Association,TRUE,BACKGROUND/AIMS: <ENT1>GH insensitivity</ENT1> and IGF deficiency may result from aberrations of the <ENT2>GH receptor</ENT2> (<ENT2>GHR</ENT2>).,,,,T,,,,,c,,,,,1.0,,
20606392,2150,D046150,2690,Association,TRUE,"We describe a 4-year-old child with modest growth failure and normal serum concentrations of <ENT2>GH-binding protein</ENT2> (<ENT2>GHBP</ENT2>), but clinical evidence of <ENT1>GH insensitivity</ENT1>.",,,,T,Y,,,,w,,,,,0.0,TRUE,
20606392,2150,D046150,2690,Association,TRUE,"CONCLUSION: Mutations affecting the intracellular domain of the <ENT2>GHR</ENT2> can result in <ENT1>GH insensitivity</ENT1> and IGF deficiency, despite normal serum concentrations of <ENT2>GHBP</ENT2>.",,,,T,,,,,c,,,,,0.5,,
20606392,2153,C563867,2690,Association,TRUE,"Atypical GH insensitivity syndrome and severe <ENT1>insulin-like growth factor-I deficiency</ENT1> resulting from compound heterozygous mutations of the <ENT2>GH receptor</ENT2>, including a novel frameshift mutation affecting the intracellular domain.",,,,T,,T,,,c,,,,,1.0,,
20606392,2153,C563867,2690,Association,TRUE,BACKGROUND/AIMS: GH insensitivity and <ENT1>IGF deficiency</ENT1> may result from aberrations of the <ENT2>GH receptor</ENT2> (<ENT2>GHR</ENT2>).,,,,T,,,,,c,,,,,1.0,,
20606392,2153,C563867,2690,Association,TRUE,"CONCLUSION: Mutations affecting the intracellular domain of the <ENT2>GHR</ENT2> can result in GH insensitivity and <ENT1>IGF deficiency</ENT1>, despite normal serum concentrations of <ENT2>GHBP</ENT2>.",,,,T,,,,,c,,,,,0.5,,
20621845,2158,81686,D002122,Positive_Correlation,TRUE,"Elevation of ADAM10, ADAM17, <ENT1>MMP-2</ENT1> and MMP-9 expression with media degeneration features <ENT2>CaCl2</ENT2>-induced thoracic aortic aneurysm in a rat model.",,,,T,Y,T,,,w,,,,,0.0,,
20621845,2158,81686,D002122,Positive_Correlation,TRUE,"<ENT1>MMP-2</ENT1>, MMP-9, ADAM-10 and ADAM-17 mRNA levels were increased in <ENT2>CaCl(2)</ENT2>-treated segments (all p<0.01), with trends of elevation in <ENT2>CaCl(2)</ENT2>-untreated segments, as compared with NaCl-treated segments.",,,,T,,,,,c,,,,,0.0,,
20621845,2158,81686,D002122,Positive_Correlation,TRUE,"Immunohistochemistry displayed significantly increased expressions of <ENT1>MMP-2</ENT1>, MMP-9, ADAM-10 and ADAM-17 (all p<0.01) in intima and media for <ENT2>CaCl(2)</ENT2>-treated segments.",,,,T,,,,,c,,,,,1.0,,
20621845,2158,81686,D002122,Positive_Correlation,TRUE,"CONCLUSION: This study establishes a TAA model by periarterial <ENT2>CaCl(2)</ENT2> exposure in rats, and demonstrates a significant elevation of expression of <ENT1>MMP-2</ENT1>, MMP-9, ADAM10 and ADAM17 in the pathogenesis of vascular remodeling.",,,,T,,,,,c,,,,,1.0,,
20621845,2159,81686,D017545,Association,TRUE,"Elevation of ADAM10, ADAM17, <ENT1>MMP-2</ENT1> and MMP-9 expression with media degeneration features CaCl2-induced <ENT2>thoracic aortic aneurysm</ENT2> in a rat model.",,,,T,,T,,,c,,,,,1.0,,
20621845,2159,81686,D017545,Association,TRUE,"CONCLUSION: This study establishes a <ENT2>TAA</ENT2> model by periarterial CaCl(2) exposure in rats, and demonstrates a significant elevation of expression of <ENT1>MMP-2</ENT1>, MMP-9, ADAM10 and ADAM17 in the pathogenesis of vascular remodeling.",,,,T,,,,,c,,,,,1.0,,
20621845,2160,57027,D002122,Positive_Correlation,TRUE,"Elevation of ADAM10, <ENT1>ADAM17</ENT1>, MMP-2 and MMP-9 expression with media degeneration features <ENT2>CaCl2</ENT2>-induced thoracic aortic aneurysm in a rat model.",,,,T,Y,T,,,c,,,,,0.0,,
20621845,2160,57027,D002122,Positive_Correlation,TRUE,"PURPOSE: This study was designed to establish a rat model of thoracic aortic aneurysm (TAA) by <ENT2>calcium chloride</ENT2> (<ENT2>CaCl(2)</ENT2>)-induced arterial injury and to explore the potential role of <ENT1>a disintegrin and metalloproteinase</ENT1> (<ENT1>ADAM</ENT1>), matrix metalloproteinases (MMPs) and their endogenous inhibitors (TIMPs) in TAA formation.",,,,T,,Y,,,c,,,,,1.0,,
20621845,2160,57027,D002122,Positive_Correlation,TRUE,"MMP-2, MMP-9, ADAM-10 and <ENT1>ADAM-17</ENT1> mRNA levels were increased in <ENT2>CaCl(2)</ENT2>-treated segments (all p<0.01), with trends of elevation in <ENT2>CaCl(2)</ENT2>-untreated segments, as compared with NaCl-treated segments.",,,,T,,,,,c,,,,,0.5,,
20621845,2160,57027,D002122,Positive_Correlation,TRUE,"Immunohistochemistry displayed significantly increased expressions of MMP-2, MMP-9, ADAM-10 and <ENT1>ADAM-17</ENT1> (all p<0.01) in intima and media for <ENT2>CaCl(2)</ENT2>-treated segments.",,,,T,,,,,c,,,,,1.0,,
20621845,2160,57027,D002122,Positive_Correlation,TRUE,"CONCLUSION: This study establishes a TAA model by periarterial <ENT2>CaCl(2)</ENT2> exposure in rats, and demonstrates a significant elevation of expression of MMP-2, MMP-9, ADAM10 and <ENT1>ADAM17</ENT1> in the pathogenesis of vascular remodeling.",,,,T,,,,,c,,,,,0.0,,
20621845,2161,57027,D017545,Association,TRUE,"Elevation of ADAM10, <ENT1>ADAM17</ENT1>, MMP-2 and MMP-9 expression with media degeneration features CaCl2-induced <ENT2>thoracic aortic aneurysm</ENT2> in a rat model.",,,,T,,,,,c,,,,,1.0,,
20621845;20621845,2161;2163,57027;29650,D017545;D017545,Association;Association,TRUE;TRUE,"PURPOSE: This study was designed to establish a rat model of <ENT2>thoracic aortic aneurysm</ENT2> (<ENT2>TAA</ENT2>) by calcium chloride (CaCl(2))-induced arterial injury and to explore the potential role of <ENT1>a disintegrin and metalloproteinase</ENT1> (<ENT1>ADAM</ENT1>), matrix metalloproteinases (MMPs) and their endogenous inhibitors (TIMPs) in <ENT2>TAA</ENT2> formation.",,,,T,,Y,,,c,,,,,1.0,,
20621845,2161,57027,D017545,Association,TRUE,"CONCLUSION: This study establishes a <ENT2>TAA</ENT2> model by periarterial CaCl(2) exposure in rats, and demonstrates a significant elevation of expression of MMP-2, MMP-9, ADAM10 and <ENT1>ADAM17</ENT1> in the pathogenesis of vascular remodeling.",,,,T,,,,,c,,,,,1.0,,
20621845,2156,81687,D002122,Positive_Correlation,TRUE,"Elevation of ADAM10, ADAM17, MMP-2 and <ENT1>MMP-9</ENT1> expression with media degeneration features <ENT2>CaCl2</ENT2>-induced thoracic aortic aneurysm in a rat model.",,,,T,Y,T,,,c,,,,,0.0,,
20621845,2156,81687,D002122,Positive_Correlation,TRUE,"MMP-2, <ENT1>MMP-9</ENT1>, ADAM-10 and ADAM-17 mRNA levels were increased in <ENT2>CaCl(2)</ENT2>-treated segments (all p<0.01), with trends of elevation in <ENT2>CaCl(2)</ENT2>-untreated segments, as compared with NaCl-treated segments.",,,,T,,,,,c,,,,,0.5,,
